entry_time,exit_time,side,entry_price,exit_price,pnl,contracts
2024-03-08 10:05:00,2024-03-08 10:30:00,long,2179.9,2176.8,-31.0,1
2024-03-13 10:05:00,2024-03-13 15:20:00,long,2170.6,2178.8,82.0,1
2024-03-15 10:05:00,2024-03-15 15:20:00,long,2166.3,2162.3,-40.0,1
2024-03-18 10:05:00,2024-03-18 15:20:00,long,2162.6,2164.0,14.0,1
2024-03-20 10:05:00,2024-03-20 11:40:00,long,2166.7,2158.4,-83.0,1
2024-03-22 10:05:00,2024-03-22 11:15:00,long,2178.9,2171.0,-79.0,1
2024-03-25 10:05:00,2024-03-25 15:15:00,long,2179.5,2172.8,-67.0,1
2024-03-27 10:05:00,2024-03-27 15:25:00,long,2192.7,2189.8,-29.0,1
2024-03-28 10:50:00,2024-03-31 18:05:00,long,2211.9,2241.4,295.0,1
2024-04-03 16:35:00,2024-04-04 08:25:00,long,2298.9,2285.6,-133.0,1
2024-04-04 15:35:00,2024-04-04 15:45:00,long,2287.5,2282.3,-52.0,1
2024-04-05 16:50:00,2024-04-07 22:45:00,long,2328.4,2342.3,139.0,1
2024-04-12 11:30:00,2024-04-12 12:15:00,long,2391.1,2387.5,-36.0,1
2024-04-23 08:55:00,2024-04-24 12:25:00,long,2309.7,2323.3,136.0,1
2024-04-25 12:00:00,2024-04-28 18:05:00,long,2330.9,2345.1,142.0,1
2024-04-29 10:05:00,2024-04-29 15:20:00,long,2347.2,2348.3,11.0,1
2024-04-30 10:05:00,2024-04-30 11:00:00,long,2317.9,2304.1,-138.0,1
2024-05-01 10:05:00,2024-05-01 14:55:00,long,2315.1,2337.7,226.0,1
2024-05-02 10:05:00,2024-05-02 15:20:00,long,2301.7,2314.6,129.0,1
2024-05-06 10:05:00,2024-05-06 15:20:00,long,2337.6,2333.8,-38.0,1
2024-05-07 10:05:00,2024-05-07 15:20:00,long,2327.8,2321.9,-59.0,1
2024-05-08 10:05:00,2024-05-08 15:20:00,long,2319.6,2318.9,-7.0,1
2024-05-09 10:05:00,2024-05-09 15:20:00,long,2332.1,2343.0,109.0,1
2024-05-10 10:05:00,2024-05-10 11:00:00,long,2378.0,2367.2,-108.0,1
2024-05-14 10:05:00,2024-05-14 15:20:00,long,2360.9,2361.4,5.0,1
2024-05-17 10:05:00,2024-05-17 15:20:00,long,2406.8,2420.0,132.0,1
2024-05-21 10:05:00,2024-05-21 12:05:00,long,2433.5,2422.2,-113.0,1
2024-05-27 10:05:00,2024-05-28 00:05:00,long,2357.1,2351.7,-54.0,1
2024-05-30 10:05:00,2024-05-30 15:20:00,long,2346.7,2339.1,-76.0,1
